accountweeks,contractrenewal,dataplan,datausage,custservcalls,daymins,daycalls,monthlycharge,overagefee,roammins,accountweeks_per_contractrenewal,accountweeks_per_dataplan,accountweeks_per_datausage,accountweeks_per_custservcalls,accountweeks_per_daymins,accountweeks_per_daycalls,accountweeks_per_monthlycharge,accountweeks_per_overagefee,accountweeks_per_roammins,contractrenewal_per_dataplan,contractrenewal_per_datausage,contractrenewal_per_custservcalls,contractrenewal_per_daymins,contractrenewal_per_daycalls,contractrenewal_per_monthlycharge,contractrenewal_per_overagefee,contractrenewal_per_roammins,dataplan_per_datausage,dataplan_per_custservcalls,dataplan_per_daymins,dataplan_per_daycalls,dataplan_per_monthlycharge,dataplan_per_overagefee,dataplan_per_roammins,datausage_per_custservcalls,datausage_per_daymins,datausage_per_daycalls,datausage_per_monthlycharge,datausage_per_overagefee,datausage_per_roammins,custservcalls_per_daymins,custservcalls_per_daycalls,custservcalls_per_monthlycharge,custservcalls_per_overagefee,custservcalls_per_roammins,daymins_per_daycalls,daymins_per_monthlycharge,daymins_per_overagefee,daymins_per_roammins,daycalls_per_monthlycharge,daycalls_per_overagefee,daycalls_per_roammins,monthlycharge_per_overagefee,monthlycharge_per_roammins,overagefee_per_roammins
67,1,0,0.0,0,109.1,117,38.0,10.87,12.8,67.0,,,,0.614115490375802,0.5726495726495726,1.763157894736842,6.163753449862006,5.234375,,,,0.0091659028414298,0.0085470085470085,0.0263157894736842,0.0919963201471941,0.078125,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9324786324786324,2.871052631578947,10.036798528058878,8.523437499999998,3.0789473684210527,10.763569457221712,9.140625,3.4958601655933763,2.96875,0.8492187499999999
78,1,0,0.0,2,190.3,88,49.0,9.73,11.7,78.0,,,39.0,0.4098791382028376,0.8863636363636364,1.5918367346938775,8.016443987667008,6.666666666666667,,,0.5,0.0052548607461902,0.0113636363636363,0.0204081632653061,0.1027749229188078,0.0854700854700854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105097214923804,0.0227272727272727,0.0408163265306122,0.2055498458376156,0.1709401709401709,2.1625,3.8836734693877553,19.55806783144913,16.264957264957268,1.7959183673469388,9.044193216855088,7.521367521367522,5.035971223021583,4.188034188034188,0.8316239316239317
173,1,0,0.0,1,191.4,114,47.0,8.43,10.3,173.0,,,173.0,0.9038662486938348,1.5175438596491229,3.6808510638297873,20.52194543297746,16.796116504854368,,,1.0,0.0052246603970741,0.0087719298245614,0.0212765957446808,0.1186239620403321,0.0970873786407767,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052246603970741,0.0087719298245614,0.0212765957446808,0.1186239620403321,0.0970873786407767,1.6789473684210527,4.072340425531915,22.70462633451957,18.582524271844655,2.425531914893617,13.523131672597865,11.067961165048542,5.575326215895611,4.563106796116505,0.8184466019417475
117,1,1,2.32,1,80.2,81,56.2,10.95,8.6,117.0,117.0,50.43103448275863,117.0,1.4588528678304238,1.4444444444444444,2.0818505338078293,10.684931506849315,13.6046511627907,1.0,0.4310344827586207,1.0,0.0124688279301745,0.0123456790123456,0.0177935943060498,0.091324200913242,0.1162790697674418,0.4310344827586207,1.0,0.0124688279301745,0.0123456790123456,0.0177935943060498,0.091324200913242,0.1162790697674418,2.32,0.0289276807980049,0.0286419753086419,0.0412811387900355,0.2118721461187214,0.2697674418604651,0.0124688279301745,0.0123456790123456,0.0177935943060498,0.091324200913242,0.1162790697674418,0.9901234567901236,1.4270462633451957,7.32420091324201,9.325581395348838,1.4412811387900355,7.397260273972603,9.418604651162791,5.132420091324201,6.5348837209302335,1.2732558139534884
68,1,0,0.0,0,94.1,93,29.0,7.38,10.1,68.0,,,,0.7226354941551542,0.7311827956989247,2.3448275862068964,9.214092140921409,6.732673267326733,,,,0.0106269925611052,0.010752688172043,0.0344827586206896,0.1355013550135501,0.099009900990099,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0118279569892472,3.2448275862068963,12.750677506775068,9.316831683168315,3.206896551724138,12.601626016260164,9.207920792079207,3.9295392953929538,2.871287128712871,0.7306930693069307
74,0,0,0.0,1,125.8,103,40.0,10.39,14.1,,,,74.0,0.5882352941176471,0.7184466019417476,1.85,7.12223291626564,5.24822695035461,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079491255961844,0.0097087378640776,0.025,0.0962463907603464,0.0709219858156028,1.221359223300971,3.145,12.107795957651588,8.921985815602836,2.575,9.913378248315688,7.304964539007092,3.849855630413859,2.8368794326241136,0.7368794326241135
138,1,0,0.0,3,251.0,119,51.0,4.56,13.8,138.0,,,46.0,0.549800796812749,1.1596638655462186,2.7058823529411766,30.26315789473685,10.0,,,0.3333333333333333,0.0039840637450199,0.0084033613445378,0.0196078431372549,0.2192982456140351,0.072463768115942,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119521912350597,0.0252100840336134,0.0588235294117647,0.6578947368421053,0.217391304347826,2.109243697478992,4.921568627450981,55.04385964912281,18.18840579710145,2.333333333333333,26.096491228070175,8.623188405797102,11.184210526315791,3.695652173913044,0.3304347826086956
134,1,0,0.0,2,7.8,86,16.0,8.57,12.9,134.0,,,67.0,17.17948717948718,1.558139534883721,8.375,15.635939323220535,10.387596899224803,,,0.5,0.1282051282051282,0.0116279069767441,0.0625,0.116686114352392,0.0775193798449612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,0.0232558139534883,0.125,0.2333722287047841,0.1550387596899224,0.0906976744186046,0.4875,0.910151691948658,0.6046511627906976,5.375,10.035005834305718,6.666666666666666,1.866977829638273,1.2403100775193798,0.6643410852713179
73,1,0,0.0,4,183.4,80,52.0,12.1,7.5,73.0,,,18.25,0.3980370774263904,0.9125,1.4038461538461535,6.033057851239669,9.733333333333333,,,0.25,0.0054525627044711,0.0125,0.0192307692307692,0.0826446280991735,0.1333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218102508178844,0.05,0.0769230769230769,0.3305785123966942,0.5333333333333333,2.2925,3.526923076923077,15.15702479338843,24.453333333333333,1.5384615384615383,6.6115702479338845,10.666666666666666,4.297520661157025,6.933333333333334,1.6133333333333333
124,1,0,0.0,3,158.6,104,45.0,10.56,10.2,124.0,,,41.333333333333336,0.7818411097099622,1.1923076923076923,2.7555555555555555,11.742424242424242,12.15686274509804,,,0.3333333333333333,0.0063051702395964,0.0096153846153846,0.0222222222222222,0.0946969696969697,0.0980392156862745,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189155107187894,0.0288461538461538,0.0666666666666666,0.284090909090909,0.2941176470588235,1.525,3.5244444444444443,15.018939393939393,15.549019607843135,2.311111111111111,9.848484848484848,10.19607843137255,4.261363636363636,4.411764705882353,1.035294117647059
103,1,0,0.0,2,190.9,62,52.0,11.33,7.8,103.0,,,51.5,0.5395495023572551,1.6612903225806452,1.9807692307692308,9.090909090909092,13.205128205128206,,,0.5,0.0052383446830801,0.0161290322580645,0.0192307692307692,0.088261253309797,0.1282051282051282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104766893661602,0.032258064516129,0.0384615384615384,0.176522506619594,0.2564102564102564,3.079032258064516,3.6711538461538464,16.84907325684025,24.47435897435897,1.1923076923076923,5.472197705207414,7.948717948717949,4.589585172109444,6.666666666666667,1.4525641025641025
108,1,1,2.92,0,171.6,110,70.2,6.81,10.8,108.0,108.0,36.98630136986301,,0.6293706293706294,0.9818181818181818,1.5384615384615383,15.859030837004406,10.0,1.0,0.3424657534246575,,0.0058275058275058,0.009090909090909,0.0142450142450142,0.1468428781204111,0.0925925925925925,0.3424657534246575,,0.0058275058275058,0.009090909090909,0.0142450142450142,0.1468428781204111,0.0925925925925925,,0.017016317016317,0.0265454545454545,0.0415954415954415,0.4287812041116006,0.2703703703703703,0.0,0.0,0.0,0.0,0.0,1.56,2.444444444444444,25.19823788546256,15.888888888888888,1.5669515669515668,16.152716593245227,10.185185185185183,10.308370044052865,6.5,0.6305555555555554
130,1,0,0.33,4,271.8,129,70.3,11.86,8.7,130.0,,393.93939393939394,32.5,0.4782928623988226,1.007751937984496,1.849217638691323,10.961214165261383,14.942528735632186,,3.0303030303030303,0.25,0.0036791758646063,0.0077519379844961,0.0142247510668563,0.0843170320404721,0.1149425287356322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,0.00121412803532,0.0025581395348837,0.0046941678520625,0.0278246205733558,0.0379310344827586,0.0147167034584253,0.0310077519379844,0.0568990042674253,0.3372681281618887,0.4597701149425288,2.1069767441860465,3.866287339971551,22.91736930860034,31.241379310344836,1.8349928876244663,10.876897133220911,14.827586206896552,5.927487352445194,8.080459770114944,1.3632183908045978
84,1,0,0.0,2,159.5,125,49.0,12.36,7.2,84.0,,,42.0,0.5266457680250783,0.672,1.7142857142857142,6.7961165048543695,11.666666666666666,,,0.5,0.006269592476489,0.008,0.0204081632653061,0.0809061488673139,0.1388888888888889,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012539184952978,0.016,0.0408163265306122,0.1618122977346278,0.2777777777777778,1.276,3.2551020408163267,12.90453074433657,22.15277777777778,2.5510204081632653,10.11326860841424,17.36111111111111,3.964401294498382,6.805555555555555,1.7166666666666666
79,1,0,0.0,1,220.9,107,54.0,9.61,12.2,79.0,,,79.0,0.3576278859212313,0.7383177570093458,1.462962962962963,8.22060353798127,6.475409836065574,,,1.0,0.0045269352648257,0.0093457943925233,0.0185185185185185,0.1040582726326743,0.0819672131147541,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045269352648257,0.0093457943925233,0.0185185185185185,0.1040582726326743,0.0819672131147541,2.0644859813084118,4.090740740740741,22.986472424557757,18.10655737704918,1.9814814814814812,11.134235171696153,8.77049180327869,5.6191467221644125,4.426229508196721,0.7877049180327869
3,1,1,3.21,2,118.1,117,71.1,11.08,11.9,3.0,3.0,0.9345794392523364,1.5,0.025402201524132,0.0256410256410256,0.0421940928270042,0.2707581227436823,0.2521008403361344,1.0,0.3115264797507788,0.5,0.008467400508044,0.0085470085470085,0.0140646976090014,0.0902527075812274,0.0840336134453781,0.3115264797507788,0.5,0.008467400508044,0.0085470085470085,0.0140646976090014,0.0902527075812274,0.0840336134453781,1.605,0.0271803556308213,0.0274358974358974,0.0451476793248945,0.2897111913357401,0.2697478991596638,0.016934801016088,0.017094017094017,0.0281293952180028,0.1805054151624548,0.1680672268907563,1.0094017094017094,1.6610407876230662,10.65884476534296,9.924369747899158,1.6455696202531649,10.55956678700361,9.831932773109244,6.416967509025271,5.974789915966386,0.93109243697479
89,1,0,0.0,1,82.3,77,29.0,8.36,7.2,89.0,,,89.0,1.0814094775212637,1.155844155844156,3.0689655172413794,10.645933014354068,12.36111111111111,,,1.0,0.0121506682867557,0.0129870129870129,0.0344827586206896,0.1196172248803827,0.1388888888888889,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121506682867557,0.0129870129870129,0.0344827586206896,0.1196172248803827,0.1388888888888889,1.068831168831169,2.837931034482758,9.844497607655503,11.430555555555555,2.655172413793104,9.210526315789474,10.694444444444445,3.468899521531101,4.027777777777778,1.161111111111111
24,1,0,0.23,0,243.0,91,59.3,9.2,15.3,24.0,,104.34782608695652,,0.0987654320987654,0.2637362637362637,0.4047217537942664,2.608695652173913,1.568627450980392,,4.3478260869565215,,0.0041152263374485,0.0109890109890109,0.0168634064080944,0.108695652173913,0.065359477124183,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0009465020576131,0.0025274725274725,0.0038785834738617,0.025,0.015032679738562,0.0,0.0,0.0,0.0,0.0,2.67032967032967,4.097807757166948,26.41304347826087,15.88235294117647,1.5345699831365938,9.891304347826088,5.947712418300653,6.445652173913044,3.875816993464052,0.6013071895424836
80,1,1,2.57,2,236.6,69,83.7,9.88,9.5,80.0,80.0,31.128404669260703,40.0,0.3381234150464919,1.1594202898550725,0.955794504181601,8.097165991902834,8.421052631578947,1.0,0.3891050583657587,0.5,0.0042265426880811,0.0144927536231884,0.01194743130227,0.1012145748987854,0.1052631578947368,0.3891050583657587,0.5,0.0042265426880811,0.0144927536231884,0.01194743130227,0.1012145748987854,0.1052631578947368,1.285,0.0108622147083685,0.0372463768115942,0.0307048984468339,0.2601214574898785,0.2705263157894736,0.0084530853761623,0.0289855072463768,0.02389486260454,0.2024291497975708,0.2105263157894736,3.428985507246377,2.8267622461170845,23.94736842105263,24.905263157894737,0.8243727598566308,6.983805668016194,7.263157894736842,8.47165991902834,8.810526315789474,1.04
121,1,1,1.59,0,193.8,62,65.9,9.88,5.9,121.0,121.0,76.1006289308176,,0.6243550051599587,1.9516129032258065,1.8361153262518968,12.246963562753036,20.508474576271187,1.0,0.6289308176100629,,0.0051599587203302,0.0161290322580645,0.015174506828528,0.1012145748987854,0.1694915254237288,0.6289308176100629,,0.0051599587203302,0.0161290322580645,0.015174506828528,0.1012145748987854,0.1694915254237288,,0.008204334365325,0.0256451612903225,0.0241274658573596,0.1609311740890688,0.2694915254237288,0.0,0.0,0.0,0.0,0.0,3.1258064516129034,2.9408194233687404,19.615384615384617,32.847457627118644,0.9408194233687404,6.275303643724696,10.508474576271183,6.67004048582996,11.169491525423728,1.6745762711864407
52,1,0,0.0,0,165.5,78,46.0,10.28,12.2,52.0,,,,0.3141993957703927,0.6666666666666666,1.1304347826086956,5.0583657587548645,4.262295081967213,,,,0.0060422960725075,0.0128205128205128,0.0217391304347826,0.0972762645914396,0.0819672131147541,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121794871794872,3.597826086956522,16.09922178988327,13.565573770491804,1.6956521739130437,7.587548638132296,6.39344262295082,4.474708171206226,3.7704918032786887,0.8426229508196721
52,1,0,0.0,2,217.0,104,50.0,7.62,11.8,52.0,,,26.0,0.2396313364055299,0.5,1.04,6.824146981627297,4.406779661016949,,,0.5,0.0046082949308755,0.0096153846153846,0.02,0.1312335958005249,0.0847457627118644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092165898617511,0.0192307692307692,0.04,0.2624671916010498,0.1694915254237288,2.0865384615384617,4.34,28.47769028871391,18.38983050847457,2.08,13.648293963254591,8.813559322033898,6.561679790026247,4.23728813559322,0.6457627118644067
121,1,1,2.59,1,215.5,95,83.9,12.09,9.6,121.0,121.0,46.71814671814672,121.0,0.5614849187935035,1.2736842105263158,1.4421930870083433,10.00827129859388,12.604166666666668,1.0,0.3861003861003861,1.0,0.0046403712296983,0.0105263157894736,0.0119189511323003,0.0827129859387924,0.1041666666666666,0.3861003861003861,1.0,0.0046403712296983,0.0105263157894736,0.0119189511323003,0.0827129859387924,0.1041666666666666,2.59,0.0120185614849187,0.0272631578947368,0.0308700834326579,0.2142266335814723,0.2697916666666666,0.0046403712296983,0.0105263157894736,0.0119189511323003,0.0827129859387924,0.1041666666666666,2.268421052631579,2.5685339690107267,17.82464846980976,22.447916666666668,1.132300357568534,7.857733664185277,9.895833333333334,6.939619520264682,8.739583333333334,1.259375
158,1,0,0.0,1,209.9,112,55.0,11.07,8.2,158.0,,,158.0,0.7527393997141496,1.4107142857142858,2.872727272727273,14.272809394760614,19.26829268292683,,,1.0,0.0047641734159123,0.0089285714285714,0.0181818181818181,0.0903342366757,0.1219512195121951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047641734159123,0.0089285714285714,0.0181818181818181,0.0903342366757,0.1219512195121951,1.874107142857143,3.816363636363637,18.96115627822945,25.59756097560976,2.036363636363636,10.11743450767841,13.658536585365855,4.968383017163505,6.707317073170732,1.35
58,1,1,2.57,1,194.5,110,77.7,10.69,9.5,58.0,58.0,22.56809338521401,58.0,0.2982005141388175,0.5272727272727272,0.7464607464607464,5.425631431244153,6.105263157894737,1.0,0.3891050583657587,1.0,0.0051413881748071,0.009090909090909,0.0128700128700128,0.0935453695042095,0.1052631578947368,0.3891050583657587,1.0,0.0051413881748071,0.009090909090909,0.0128700128700128,0.0935453695042095,0.1052631578947368,2.57,0.0132133676092544,0.0233636363636363,0.033075933075933,0.2404115996258185,0.2705263157894736,0.0051413881748071,0.009090909090909,0.0128700128700128,0.0935453695042095,0.1052631578947368,1.768181818181818,2.503217503217503,18.194574368568755,20.473684210526315,1.4157014157014156,10.28999064546305,11.578947368421051,7.268475210477082,8.178947368421053,1.1252631578947367
170,1,0,0.0,1,285.7,44,63.0,8.38,8.7,170.0,,,170.0,0.5950297514875744,3.863636363636364,2.6984126984126986,20.286396181384248,19.540229885057474,,,1.0,0.0035001750087504,0.0227272727272727,0.0158730158730158,0.1193317422434367,0.1149425287356322,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035001750087504,0.0227272727272727,0.0158730158730158,0.1193317422434367,0.1149425287356322,6.493181818181818,4.534920634920635,34.09307875894988,32.83908045977012,0.6984126984126984,5.250596658711217,5.057471264367816,7.517899761336515,7.241379310344828,0.963218390804598
142,1,1,1.59,2,220.5,94,73.9,11.98,5.9,142.0,142.0,89.30817610062893,71.0,0.6439909297052154,1.5106382978723405,1.9215155615696888,11.853088480801334,24.06779661016949,1.0,0.6289308176100629,0.5,0.0045351473922902,0.0106382978723404,0.013531799729364,0.0834724540901502,0.1694915254237288,0.6289308176100629,0.5,0.0045351473922902,0.0106382978723404,0.013531799729364,0.0834724540901502,0.1694915254237288,0.795,0.0072108843537414,0.0169148936170212,0.0215155615696887,0.1327212020033389,0.2694915254237288,0.0090702947845804,0.0212765957446808,0.027063599458728,0.1669449081803005,0.3389830508474576,2.345744680851064,2.983761840324763,18.40567612687813,37.3728813559322,1.2719891745602163,7.846410684474123,15.932203389830509,6.168614357262104,12.52542372881356,2.030508474576271
124,1,0,0.0,0,194.0,103,54.0,12.05,11.9,124.0,,,,0.6391752577319587,1.203883495145631,2.2962962962962963,10.290456431535269,10.420168067226893,,,,0.0051546391752577,0.0097087378640776,0.0185185185185185,0.0829875518672199,0.0840336134453781,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.883495145631068,3.592592592592593,16.099585062240664,16.30252100840336,1.9074074074074077,8.547717842323651,8.655462184873949,4.481327800829876,4.53781512605042,1.012605042016807
136,0,0,0.0,3,199.6,89,52.0,10.57,11.0,,,,45.333333333333336,0.6813627254509018,1.5280898876404494,2.6153846153846154,12.866603595080417,12.363636363636363,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150300601202404,0.0337078651685393,0.0576923076923076,0.2838221381267738,0.2727272727272727,2.242696629213483,3.838461538461538,18.883632923368022,18.145454545454545,1.7115384615384617,8.420056764427626,8.090909090909092,4.919583727530747,4.727272727272728,0.9609090909090908
57,1,1,3.51,1,279.9,121,102.1,11.16,13.0,57.0,57.0,16.239316239316242,57.0,0.2036441586280814,0.4710743801652892,0.5582761998041137,5.10752688172043,4.384615384615385,1.0,0.2849002849002849,1.0,0.0035727045373347,0.0082644628099173,0.009794319294809,0.089605734767025,0.0769230769230769,0.2849002849002849,1.0,0.0035727045373347,0.0082644628099173,0.009794319294809,0.089605734767025,0.0769230769230769,3.51,0.012540192926045,0.0290082644628099,0.0343780607247796,0.314516129032258,0.2699999999999999,0.0035727045373347,0.0082644628099173,0.009794319294809,0.089605734767025,0.0769230769230769,2.313223140495868,2.741429970617042,25.08064516129032,21.53076923076923,1.1851126346718903,10.842293906810037,9.307692307692308,9.14874551971326,7.8538461538461535,0.8584615384615385
69,1,0,0.0,1,153.7,109,43.0,9.7,14.1,69.0,,,69.0,0.4489264801561484,0.6330275229357798,1.6046511627906976,7.113402061855671,4.893617021276596,,,1.0,0.0065061808718282,0.0091743119266055,0.0232558139534883,0.1030927835051546,0.0709219858156028,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065061808718282,0.0091743119266055,0.0232558139534883,0.1030927835051546,0.0709219858156028,1.410091743119266,3.5744186046511626,15.845360824742269,10.900709219858156,2.5348837209302326,11.237113402061857,7.730496453900709,4.43298969072165,3.049645390070922,0.6879432624113475
113,1,0,0.0,2,128.7,100,42.0,11.36,9.2,113.0,,,56.5,0.8780108780108781,1.13,2.6904761904761907,9.94718309859155,12.282608695652176,,,0.5,0.0077700077700077,0.01,0.0238095238095238,0.0880281690140845,0.108695652173913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155400155400155,0.02,0.0476190476190476,0.176056338028169,0.2173913043478261,1.287,3.064285714285714,11.329225352112676,13.98913043478261,2.380952380952381,8.802816901408452,10.869565217391305,3.6971830985915495,4.565217391304349,1.2347826086956522
50,1,0,0.0,1,157.1,90,46.0,11.17,6.1,50.0,,,50.0,0.3182686187141948,0.5555555555555556,1.0869565217391304,4.476275738585497,8.196721311475411,,,1.0,0.0063653723742838,0.0111111111111111,0.0217391304347826,0.0895255147717099,0.1639344262295082,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063653723742838,0.0111111111111111,0.0217391304347826,0.0895255147717099,0.1639344262295082,1.7455555555555555,3.415217391304348,14.06445837063563,25.75409836065574,1.9565217391304348,8.057296329453894,14.75409836065574,4.118173679498657,7.540983606557377,1.8311475409836069
165,1,0,0.0,0,209.4,67,59.0,13.69,12.8,165.0,,,,0.7879656160458453,2.462686567164179,2.796610169491525,12.052593133674216,12.890625,,,,0.0047755491881566,0.0149253731343283,0.0169491525423728,0.0730460189919649,0.078125,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1253731343283584,3.5491525423728816,15.29583637691746,16.359375,1.1355932203389831,4.894083272461651,5.234375,4.309715120525931,4.609375,1.0695312499999998
66,1,1,3.24,2,187.8,117,75.4,6.49,12.0,66.0,66.0,20.37037037037037,33.0,0.3514376996805111,0.5641025641025641,0.8753315649867374,10.169491525423728,5.5,1.0,0.3086419753086419,0.5,0.0053248136315228,0.0085470085470085,0.013262599469496,0.1540832049306625,0.0833333333333333,0.3086419753086419,0.5,0.0053248136315228,0.0085470085470085,0.013262599469496,0.1540832049306625,0.0833333333333333,1.62,0.0172523961661341,0.0276923076923076,0.0429708222811671,0.4992295839753467,0.27,0.0106496272630457,0.017094017094017,0.026525198938992,0.3081664098613251,0.1666666666666666,1.6051282051282052,2.490716180371353,28.93682588597843,15.65,1.5517241379310345,18.02773497688752,9.75,11.617873651771957,6.283333333333334,0.5408333333333334
137,1,0,0.0,3,242.1,118,58.0,9.55,14.7,137.0,,,45.66666666666666,0.5658818669971086,1.1610169491525424,2.362068965517241,14.345549738219894,9.319727891156464,,,0.3333333333333333,0.0041305245766212,0.0084745762711864,0.0172413793103448,0.1047120418848167,0.0680272108843537,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123915737298636,0.0254237288135593,0.0517241379310344,0.3141361256544502,0.2040816326530612,2.051694915254237,4.174137931034482,25.350785340314133,16.46938775510204,2.034482758620689,12.356020942408376,8.027210884353742,6.073298429319372,3.945578231292517,0.6496598639455783
85,0,0,0.38,4,197.2,97,55.8,10.59,8.3,,,223.68421052631575,21.25,0.4310344827586207,0.8762886597938144,1.5232974910394266,8.026440037771483,10.240963855421686,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0019269776876267,0.0039175257731958,0.0068100358422939,0.0358829084041548,0.0457831325301204,0.0202839756592292,0.0412371134020618,0.07168458781362,0.3777148253068933,0.4819277108433734,2.0329896907216494,3.5340501792114694,18.62134088762984,23.75903614457831,1.7383512544802868,9.159584513692163,11.686746987951809,5.269121813031162,6.72289156626506,1.2759036144578313
118,1,0,0.0,0,154.8,71,48.0,12.2,12.8,118.0,,,,0.7622739018087855,1.6619718309859155,2.458333333333333,9.672131147540984,9.21875,,,,0.0064599483204134,0.0140845070422535,0.0208333333333333,0.0819672131147541,0.078125,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1802816901408453,3.225,12.688524590163937,12.09375,1.4791666666666667,5.819672131147541,5.546875,3.934426229508197,3.75,0.953125
82,1,0,0.0,3,266.9,83,65.0,11.49,11.0,82.0,,,27.33333333333333,0.3072311727238666,0.9879518072289156,1.2615384615384615,7.136640557006092,7.454545454545454,,,0.3333333333333333,0.0037467216185837,0.0120481927710843,0.0153846153846153,0.0870322019147084,0.0909090909090909,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112401648557512,0.036144578313253,0.0461538461538461,0.2610966057441253,0.2727272727272727,3.2156626506024093,4.106153846153846,23.22889469103568,24.26363636363636,1.2769230769230768,7.2236727589208,7.545454545454546,5.657093124456049,5.909090909090909,1.0445454545454549
123,0,0,0.0,4,125.5,106,33.0,6.45,6.3,,,,30.75,0.9800796812749004,1.160377358490566,3.727272727272727,19.069767441860463,19.52380952380953,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318725099601593,0.0377358490566037,0.1212121212121212,0.6201550387596899,0.6349206349206349,1.1839622641509433,3.803030303030303,19.45736434108527,19.92063492063492,3.212121212121212,16.434108527131784,16.825396825396826,5.116279069767442,5.238095238095238,1.023809523809524
70,1,0,0.0,2,198.6,111,52.0,10.7,10.6,70.0,,,35.0,0.3524672708962739,0.6306306306306306,1.3461538461538465,6.542056074766355,6.60377358490566,,,0.5,0.0050352467270896,0.009009009009009,0.0192307692307692,0.0934579439252336,0.0943396226415094,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100704934541792,0.018018018018018,0.0384615384615384,0.1869158878504673,0.1886792452830188,1.7891891891891891,3.819230769230769,18.560747663551403,18.73584905660377,2.1346153846153846,10.373831775700936,10.471698113207548,4.85981308411215,4.90566037735849,1.0094339622641508
100,1,0,0.0,1,131.1,108,38.0,8.81,4.3,100.0,,,100.0,0.7627765064836003,0.925925925925926,2.631578947368421,11.350737797956867,23.25581395348837,,,1.0,0.007627765064836,0.0092592592592592,0.0263157894736842,0.1135073779795686,0.2325581395348837,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007627765064836,0.0092592592592592,0.0263157894736842,0.1135073779795686,0.2325581395348837,1.2138888888888888,3.45,14.880817253121451,30.48837209302325,2.8421052631578947,12.258796821793416,25.116279069767444,4.313280363223609,8.837209302325581,2.048837209302326
